Partner,Pair,lrv,metric,alpha,propr
ASV78,ASV36,10.11754991,rho,NA,0.305289492
ASV70,ASV32,8.901497765,rho,NA,0.305333828
ASV95,COP4,6.199152105,rho,NA,0.305361607
ASV86,ASV71,11.52436234,rho,NA,0.305370848
ASV87,ASV84,2.367367749,rho,NA,0.305415711
ASV106,ASV66,11.37301917,rho,NA,0.305533107
ASV83,ASV64,10.50042928,rho,NA,0.305550705
ASV92,ASV76,15.56714581,rho,NA,0.305726605
ASV63,ASV2,0.716358178,rho,NA,0.305803335
ASV115,ASV1,8.015177488,rho,NA,0.305882098
ASV26,ASV17,1.971667252,rho,NA,0.305931826
ASV93,ASV24,8.318814182,rho,NA,0.305965262
ASV219,ASV93,16.18795229,rho,NA,0.306020601
ASV139,ASV48,10.66752716,rho,NA,0.306104649
ASV108,ASV42,1.424877395,rho,NA,0.30661846
POL16,POL6,1.677235495,rho,NA,0.306708206
ASV134,ASV76,14.67158692,rho,NA,0.306783537
ASV64,ASV13,4.030185565,rho,NA,0.306843923
ASV76,ASV36,9.908117847,rho,NA,0.306860575
ASV112,ASV29,9.165553777,rho,NA,0.307032677
ASV15,ASV13,7.527307435,rho,NA,0.307089446
ASV25,COP2,8.149299465,rho,NA,0.307125859
ASV99,ASV49,1.879301289,rho,NA,0.307215576
ASV72,ASV46,5.797406212,rho,NA,0.307236566
ASV57,ASV55,0.455080184,rho,NA,0.307249693
ASV42,ASV24,1.261329392,rho,NA,0.307356305
ASV5,COP4,2.426932968,rho,NA,0.307448154
ASV29,GAS6,6.822809193,rho,NA,0.307586798
ASV263,ASV32,14.33500466,rho,NA,0.307593722
ASV7,COP2,5.689396804,rho,NA,0.307684568
ASV73,ASV57,1.431707465,rho,NA,0.307727889
ASV209,GAS1,8.35481183,rho,NA,0.307791299
ASV74,ASV49,3.957703879,rho,NA,0.307908988
ASV14,GAS9,11.91989104,rho,NA,0.307932419
ASV54,ASV6,2.154138944,rho,NA,0.308171827
ASV140,ASV13,4.626359457,rho,NA,0.308466009
ASV39,POL1,3.193285142,rho,NA,0.308529167
ASV112,ASV83,15.40854378,rho,NA,0.308751407
ASV82,ASV59,9.586469942,rho,NA,0.308879019
ASV115,ASV54,7.758564662,rho,NA,0.309063644
ASV57,ASV34,0.552847866,rho,NA,0.309099125
ASV21,GAS3,0.872042099,rho,NA,0.30916923
ASV87,NEC6,1.598958993,rho,NA,0.309173681
ASV140,COP1,5.209282434,rho,NA,0.309239967
ASV55,ASV4,1.689839135,rho,NA,0.309333287
ASV167,ASV76,14.82954925,rho,NA,0.309350922
ASV76,ASV56,7.597339033,rho,NA,0.309532108
ASV108,GAS8,1.685713062,rho,NA,0.309567389
ASV88,GAS8,1.366868068,rho,NA,0.309745435
ASV44,ASV30,1.023373204,rho,NA,0.309817811
ASV17,AMP1,2.395748355,rho,NA,0.309921389
ASV74,COP3,4.779541319,rho,NA,0.309996607
ASV39,AMP1,3.177992164,rho,NA,0.310081985
ASV73,ASV68,9.555777143,rho,NA,0.310183694
ASV97,GAS7,2.980704564,rho,NA,0.310212469
ASV101,ASV5,7.724306594,rho,NA,0.310347538
ASV219,ASV14,19.2112574,rho,NA,0.310404041
ASV101,ASV95,11.45929969,rho,NA,0.310521457
ASV86,ASV48,12.10068137,rho,NA,0.310568984
ASV82,ASV79,15.56923924,rho,NA,0.310895653
ASV65,POL15,3.183569211,rho,NA,0.311240602
ASV43,ASV9,4.332268409,rho,NA,0.311362043
ASV87,POL2,1.965409681,rho,NA,0.311420353
ASV95,COP2,6.574384,rho,NA,0.311469869
ASV78,ASV70,7.746174371,rho,NA,0.311565673
ASV65,GAS6,7.005319074,rho,NA,0.311579349
ASV90,ASV73,10.05160472,rho,NA,0.31162797
ASV66,ASV37,5.453022835,rho,NA,0.311792231
POL9,GAS9,1.862040515,rho,NA,0.311812366
ASV127,ASV7,8.536836098,rho,NA,0.311890758
ASV48,ASV27,10.67993727,rho,NA,0.312008682
ASV57,ASV40,0.613119331,rho,NA,0.312069937
ASV62,ASV24,1.122743421,rho,NA,0.312187507
ASV73,POL16,2.177242144,rho,NA,0.312217357
POL3,GAS3,1.722507343,rho,NA,0.312343886
ASV35,ASV33,10.15462068,rho,NA,0.312394278
ASV184,ASV72,11.89774973,rho,NA,0.312405185
ASV99,COP3,2.695890037,rho,NA,0.312455811
ASV184,COP4,8.592646725,rho,NA,0.312670735
ASV65,ASV53,6.424660368,rho,NA,0.312680598
ASV72,ASV18,7.380189398,rho,NA,0.312777381
ASV127,ASV47,14.45446393,rho,NA,0.312952516
ASV53,ASV40,5.978576241,rho,NA,0.31302332
ASV53,ASV17,7.085588512,rho,NA,0.313255231
ASV35,GAS8,1.916696752,rho,NA,0.313479077
ASV23,ASV4,3.398541304,rho,NA,0.313791098
ASV84,ASV37,1.750594475,rho,NA,0.314118445
ASV112,GAS6,14.4202536,rho,NA,0.314158596
ASV65,ASV19,1.476617697,rho,NA,0.314279525
ASV87,ASV57,1.176029704,rho,NA,0.314449578
ASV47,COP2,11.54968085,rho,NA,0.314568197
ASV66,ASV3,5.380349762,rho,NA,0.314926834
ASV99,FOR1,2.173554945,rho,NA,0.315209554
POL3,POL2,2.377751294,rho,NA,0.315210023
ASV64,ASV35,4.597962339,rho,NA,0.315381852
ASV85,ASV11,2.462511178,rho,NA,0.315494625
ASV105,FOR1,1.904407938,rho,NA,0.315770221
ASV65,ASV64,4.361055569,rho,NA,0.316279467
ASV110,ASV108,10.18565285,rho,NA,0.316420034
ASV30,ASV20,1.987815725,rho,NA,0.316550187
ASV127,ASV46,5.726619675,rho,NA,0.316553692
ASV88,ASV26,0.954404554,rho,NA,0.316588484
NEM1,COP1,1.649998847,rho,NA,0.316715694
ASV42,COP3,1.608423826,rho,NA,0.316739941
ASV137,ASV20,8.030634134,rho,NA,0.316961352
ASV2,GAS8,1.193330192,rho,NA,0.317022731
ASV64,ASV41,3.997550893,rho,NA,0.317148716
ASV171,ASV7,9.707073041,rho,NA,0.317225419
ASV88,GAS9,1.832139746,rho,NA,0.317249014
ASV56,ASV52,7.642713751,rho,NA,0.317326589
ASV201,ASV9,6.905770145,rho,NA,0.317489401
ASV113,ASV15,7.420942369,rho,NA,0.317583647
ASV47,AMP1,9.945263398,rho,NA,0.317659715
ASV97,GAS8,1.151185821,rho,NA,0.317707483
ASV75,COP3,1.840747766,rho,NA,0.317787386
ASV22,GAS1,11.57107204,rho,NA,0.31779212
ASV139,ASV82,14.53541948,rho,NA,0.318078109
ASV106,ASV17,7.803037909,rho,NA,0.318270275
ASV201,ASV13,6.990919638,rho,NA,0.318387858
ASV184,ASV100,10.36304937,rho,NA,0.318435381
ASV112,GAS7,10.86139447,rho,NA,0.318517415
ASV66,ASV6,6.667222756,rho,NA,0.318704878
ASV82,NEC1,10.34882389,rho,NA,0.318818113
ASV26,ASV16,0.504793034,rho,NA,0.319154368
ASV113,ASV58,1.352202307,rho,NA,0.319394262
ASV108,ASV40,1.38951085,rho,NA,0.319438792
ASV41,ASV24,1.312234842,rho,NA,0.319467634
POL6,GAS7,3.316352076,rho,NA,0.319584878
ASV22,ISO1,11.20510943,rho,NA,0.319803223
ASV97,GAS6,6.398413621,rho,NA,0.319964532
ASV50,ASV16,0.99654055,rho,NA,0.320247472
ASV94,ASV70,6.786120186,rho,NA,0.320387401
ASV219,ASV1,9.065028571,rho,NA,0.320426604
ASV124,NEC1,8.695239488,rho,NA,0.320537568
ASV42,ASV1,1.096837591,rho,NA,0.320582549
ASV70,ASV27,6.142659519,rho,NA,0.320651303
ASV62,ASV29,1.057263928,rho,NA,0.320829227
ASV50,GAS6,6.839973534,rho,NA,0.320890315
ASV184,ASV134,13.8436064,rho,NA,0.321213714
ASV113,ASV64,3.953945472,rho,NA,0.321262917
ASV171,ASV22,16.26905498,rho,NA,0.321795857
ASV99,ASV98,8.099710631,rho,NA,0.321805839
ASV60,ASV58,1.257727387,rho,NA,0.321885974
ASV74,AMP1,4.368343616,rho,NA,0.321985166
ASV106,ASV47,15.28321716,rho,NA,0.322235851
ASV137,ASV32,15.07901658,rho,NA,0.322243997
ASV21,NEC6,1.145335548,rho,NA,0.322251338
ASV112,ASV108,9.173902654,rho,NA,0.322264197
ASV184,ASV48,11.31294754,rho,NA,0.322344472
ASV40,ASV28,1.582390123,rho,NA,0.322351054
ASV222,ASV23,10.02471037,rho,NA,0.322419776
GAS8,COP3,1.8567481,rho,NA,0.322504617
ASV106,ASV89,15.22294853,rho,NA,0.322657596
ASV78,ISO1,8.5674309,rho,NA,0.322664392
ASV35,COP3,2.250689084,rho,NA,0.322723769
ASV124,ASV112,15.40146769,rho,NA,0.322760674
ASV37,ASV36,3.046051585,rho,NA,0.322955589
ASV63,ASV28,1.366914022,rho,NA,0.323180168
ASV110,ASV13,9.709814671,rho,NA,0.323309707
ASV209,ASV81,12.48972787,rho,NA,0.323340019
ASV14,POL16,11.29916091,rho,NA,0.323385167
ASV106,ASV60,6.624477202,rho,NA,0.32339214
ASV71,ASV5,4.550362823,rho,NA,0.324476647
ASV88,ASV59,1.221948412,rho,NA,0.324497494
ASV52,ISO1,8.491869212,rho,NA,0.324523905
ASV209,POL9,7.138079323,rho,NA,0.324602654
ASV84,FOR1,1.869377725,rho,NA,0.324693479
ASV68,ASV14,18.4901912,rho,NA,0.324845087
ASV43,POL3,5.258549118,rho,NA,0.325044134
ASV63,ASV60,0.711006566,rho,NA,0.325358384
ASV75,ASV64,4.109169325,rho,NA,0.325387191
POL1,BIV1,1.719065533,rho,NA,0.325485951
ASV43,ASV21,4.416382703,rho,NA,0.325574791
ASV49,ASV2,0.721630843,rho,NA,0.325662108
ASV77,ASV46,3.204153305,rho,NA,0.326017753
ASV85,ASV49,1.456139789,rho,NA,0.326292116
ASV112,ASV82,16.93445755,rho,NA,0.326307152
ASV98,ASV23,8.509833854,rho,NA,0.326456428
POL16,GAS7,3.382807953,rho,NA,0.326469169
ASV219,ASV21,8.989830764,rho,NA,0.326475372
ASV26,ASV4,1.681828621,rho,NA,0.326493485
ASV1,GAS3,0.84455125,rho,NA,0.326600283
ASV93,ASV29,8.02030177,rho,NA,0.326620511
ASV85,ASV68,9.227038623,rho,NA,0.326725609
ASV105,ASV74,4.837294333,rho,NA,0.326776033
ASV134,GAS1,8.812727229,rho,NA,0.327006606
ASV35,ASV13,1.66390204,rho,NA,0.327062874
ASV99,ASV64,4.921640694,rho,NA,0.327092446
ASV201,ASV54,6.75782178,rho,NA,0.327520278
ASV137,ASV36,9.262912195,rho,NA,0.327532464
ASV79,NEC1,8.007978387,rho,NA,0.327674869
ASV52,ASV51,9.8282491,rho,NA,0.32771566
ASV48,ASV35,5.837276367,rho,NA,0.327715996
ASV77,GAS1,4.294887453,rho,NA,0.327783621
ASV46,ASV25,6.114852415,rho,NA,0.327924057
ASV50,POL2,1.727541243,rho,NA,0.32801903
ASV64,ASV40,3.852962271,rho,NA,0.328019089
ASV127,ASV94,11.48064345,rho,NA,0.328081074
ASV115,ASV43,10.94885944,rho,NA,0.328083652
ASV110,ASV73,10.37211895,rho,NA,0.328462812
ASV112,ASV68,16.21370206,rho,NA,0.32918504
ASV73,ASV55,1.577472048,rho,NA,0.329380688
ASV60,ASV54,0.833183613,rho,NA,0.329475247
ASV64,ASV61,3.939418023,rho,NA,0.329577309
ASV59,ASV15,7.38131487,rho,NA,0.329661775
FOR1,COP1,1.692445501,rho,NA,0.329907088
ASV113,ASV60,0.978984301,rho,NA,0.329974415
ASV108,ASV50,1.729918171,rho,NA,0.330121951
ASV31,ASV16,0.855564626,rho,NA,0.330283246
ASV77,ASV33,11.42887061,rho,NA,0.33051453
ASV140,ASV97,4.34248486,rho,NA,0.330604416
ASV184,ASV27,12.19954167,rho,NA,0.330671505
ASV86,ASV7,10.2708628,rho,NA,0.330764163
ASV50,ASV44,1.089834041,rho,NA,0.330783467
ASV47,ASV36,11.54158224,rho,NA,0.330894387
ASV86,ASV67,14.01239321,rho,NA,0.330902078
ASV61,ASV49,0.852288346,rho,NA,0.331385058
ASV50,AMP1,1.602550352,rho,NA,0.331579543
ASV66,ASV60,5.285752338,rho,NA,0.332184969
ASV21,ASV15,7.330596367,rho,NA,0.332511371
COP4,ISO1,3.146137927,rho,NA,0.332568202
ASV100,ASV46,4.183509775,rho,NA,0.332761263
ASV222,GAS7,10.37842173,rho,NA,0.332878807
ASV45,ASV19,0.768522485,rho,NA,0.333168857
ASV32,GAS1,9.795853783,rho,NA,0.333560718
ASV88,ASV65,1.482844193,rho,NA,0.333583094
ASV18,ASV5,2.555975246,rho,NA,0.333683854
ASV55,ASV6,2.002354158,rho,NA,0.333920627
ASV74,ASV47,12.46350846,rho,NA,0.334007976
ASV45,ASV39,2.531574965,rho,NA,0.334331693
ASV51,NEC4,3.640651124,rho,NA,0.334340939
ASV49,ASV31,0.988176226,rho,NA,0.334389219
ASV201,ASV1,6.8955017,rho,NA,0.334881984
ASV47,ASV25,14.46886481,rho,NA,0.335007696
ASV40,ASV24,1.201831074,rho,NA,0.335189875
ASV41,ASV12,1.243051502,rho,NA,0.335238155
ASV24,GAS6,6.600034948,rho,NA,0.335297609
ASV70,ASV67,7.241501321,rho,NA,0.335655064
ASV42,ASV40,0.945327526,rho,NA,0.335668518
ASV95,ASV17,5.606541233,rho,NA,0.33581763
ASV73,ASV41,1.797499733,rho,NA,0.335996226
ASV62,ASV57,0.47528789,rho,NA,0.336014697
ASV6,GAS6,7.544105573,rho,NA,0.336025504
ASV124,ASV73,8.246751259,rho,NA,0.336225648
ASV57,ASV19,0.656965739,rho,NA,0.336554371
ASV43,ASV24,4.475920272,rho,NA,0.336593414
ASV85,ASV42,1.62559719,rho,NA,0.337014172
ASV49,ASV23,2.256678593,rho,NA,0.337059674
ASV201,ASV43,10.01792701,rho,NA,0.337220581
ASV63,NEC6,0.778272281,rho,NA,0.33755843
ASV84,ASV66,6.045480903,rho,NA,0.337823288
GAS3,BIV1,1.153791435,rho,NA,0.337962497
ASV167,ASV52,14.33836164,rho,NA,0.338147936
ASV37,ASV35,1.561852278,rho,NA,0.338278232
ASV72,ASV12,5.722345725,rho,NA,0.338404609
ASV75,ASV43,4.436142001,rho,NA,0.338504073
ASV108,ASV41,1.430217743,rho,NA,0.338529703
ASV139,ASV86,12.51628181,rho,NA,0.338952767
ASV48,ISO1,5.884435611,rho,NA,0.339313115
ASV105,ASV57,1.374580778,rho,NA,0.339382154
ASV58,GAS8,1.515556343,rho,NA,0.339590655
ASV222,COP3,8.881568497,rho,NA,0.339872122
POL3,NEC1,2.905325146,rho,NA,0.339990026
ASV43,COP3,4.804566931,rho,NA,0.340021173
ASV92,GAS1,9.471730569,rho,NA,0.340065089
POL9,NEC1,2.080551557,rho,NA,0.340083522
ASV55,ASV26,0.654289044,rho,NA,0.340099397
ASV83,ASV74,10.15075733,rho,NA,0.340111949
ASV58,ASV31,1.481714844,rho,NA,0.340653573
ASV93,ASV73,8.412338715,rho,NA,0.340982957
ASV171,NEC1,7.69668384,rho,NA,0.341096484
ASV88,ASV13,1.094244009,rho,NA,0.341188215
ASV61,GAS9,1.749017742,rho,NA,0.341249046
ASV39,ASV13,2.791151899,rho,NA,0.341674593
ASV65,ASV29,1.564563988,rho,NA,0.341740762
ASV68,NEM1,8.391147092,rho,NA,0.341816689
ASV43,ASV1,4.301943359,rho,NA,0.34223227
ASV127,ASV22,14.58747819,rho,NA,0.342241451
ASV89,POL2,9.650878458,rho,NA,0.34229593
ASV39,ASV26,2.613237291,rho,NA,0.34264293
ASV90,ASV13,8.874223786,rho,NA,0.342924374
ASV21,GAS6,6.391743737,rho,NA,0.343143053
ASV24,NEC6,1.240031923,rho,NA,0.343349495
ASV58,ASV6,2.445381142,rho,NA,0.343671516
ASV64,ASV42,3.77167603,rho,NA,0.343713151
ASV44,ASV2,0.672986502,rho,NA,0.343752313
ASV50,ASV24,1.540705375,rho,NA,0.343963379
ASV74,ASV21,4.064226545,rho,NA,0.343984659
ASV112,ASV1,8.590817434,rho,NA,0.343987825
ASV26,ASV11,1.564329602,rho,NA,0.344002306
ASV35,ASV6,2.768215334,rho,NA,0.344471221
ASV54,ASV19,0.905840666,rho,NA,0.344485585
ASV31,GAS3,0.927518763,rho,NA,0.344485904
ASV72,ASV56,5.334584761,rho,NA,0.34459081
POL15,POL9,2.732532276,rho,NA,0.344786676
ASV81,ASV70,6.093502452,rho,NA,0.344866545
ASV42,ASV20,1.655307665,rho,NA,0.344899183
ASV112,ASV73,9.222835161,rho,NA,0.345015016
ASV66,ASV30,5.469041321,rho,NA,0.345045943
ASV87,ASV24,1.723767794,rho,NA,0.345068493
POL16,NEM1,1.350261409,rho,NA,0.345139658
ASV115,ASV59,7.584984841,rho,NA,0.345241997
ASV86,ASV72,11.89033052,rho,NA,0.345277807
ASV73,ASV44,1.482518544,rho,NA,0.345372167
ASV100,ASV12,4.286708233,rho,NA,0.345608201
ASV140,ASV51,6.453786859,rho,NA,0.345665633
ASV99,ASV43,5.186887358,rho,NA,0.345838907
ASV99,GAS7,3.93896897,rho,NA,0.346093922
ASV113,ASV39,2.778060662,rho,NA,0.346487244
ASV97,ASV55,0.687866615,rho,NA,0.346804575
ASV37,COP3,1.508173833,rho,NA,0.346826221
ASV60,AMP1,1.185765241,rho,NA,0.347218698
ASV219,ASV19,8.647240472,rho,NA,0.347223856
ASV113,ASV4,1.809801793,rho,NA,0.347282815
ASV41,ASV21,1.128605569,rho,NA,0.347528583
ASV34,ASV17,1.913600104,rho,NA,0.347686989
ASV39,ASV30,2.968874552,rho,NA,0.348104569
ASV40,ASV3,0.852601133,rho,NA,0.348213789
ASV62,ASV56,0.693445809,rho,NA,0.34827636
ASV64,ASV49,3.555511697,rho,NA,0.348382656
ASV17,ASV11,2.725555922,rho,NA,0.348491785
ASV75,ASV41,1.229686356,rho,NA,0.348545507
ASV127,ASV25,10.38548152,rho,NA,0.34886787
ASV19,ASV2,0.941796302,rho,NA,0.348872984
ASV89,ASV77,11.28716883,rho,NA,0.349015464
ASV64,ASV26,3.612015838,rho,NA,0.349168537
ASV263,ASV82,13.88702274,rho,NA,0.349272718
ASV61,AMP1,1.300803129,rho,NA,0.349298413
ASV88,ASV14,10.60001228,rho,NA,0.349343034
ASV64,ASV62,3.616307965,rho,NA,0.349385516
ASV139,ASV7,8.567020381,rho,NA,0.349448202
ASV30,ASV12,1.394982222,rho,NA,0.34948075
ASV70,ASV62,0.678753877,rho,NA,0.349587685
ASV29,ASV15,7.221836469,rho,NA,0.34968997
ASV84,ASV13,1.732434974,rho,NA,0.349842469
ASV127,ASV43,8.618265811,rho,NA,0.350015363
NEC6,COP4,2.3312597,rho,NA,0.350314099
ASV222,GAS6,13.4122907,rho,NA,0.350330004
ASV84,ASV43,4.886882429,rho,NA,0.350426311
ASV60,ASV57,0.552565272,rho,NA,0.350641194
ASV84,ASV74,4.654167837,rho,NA,0.350898706
ASV45,FOR1,0.803233011,rho,NA,0.35096892
ASV46,ASV22,9.945161822,rho,NA,0.351097601
ASV80,ASV60,8.75891866,rho,NA,0.351313113
ASV50,ASV35,1.901370198,rho,NA,0.351688703
ASV87,ASV20,2.16342315,rho,NA,0.351830658
ASV140,ASV95,7.794829386,rho,NA,0.351841579
POL16,GAS8,1.548138476,rho,NA,0.351847055
ASV59,ASV2,1.021330363,rho,NA,0.351930031
ASV39,GAS6,7.95831502,rho,NA,0.351970241
ASV26,AMP1,1.084060619,rho,NA,0.351989038
ASV139,ASV25,10.82940234,rho,NA,0.352018326
ASV21,ASV16,0.728875414,rho,NA,0.352031762
ASV92,ASV52,14.65192287,rho,NA,0.352095035
ASV23,ASV11,3.134808092,rho,NA,0.352334832
ASV20,ASV12,1.847544813,rho,NA,0.352483006
ASV46,ASV12,1.170916168,rho,NA,0.352511141
ASV66,ASV31,5.378656802,rho,NA,0.352554039
ASV9,AMP1,1.164128936,rho,NA,0.352920124
ASV222,ASV99,9.124842074,rho,NA,0.353008775
ASV72,ASV5,5.373926648,rho,NA,0.353027347
ASV76,ASV70,7.102927514,rho,NA,0.353264033
ASV57,ASV49,0.397006214,rho,NA,0.35336363
ASV24,ASV15,7.229751306,rho,NA,0.353381579
ASV30,ASV15,7.22722906,rho,NA,0.353427851
ASV85,ASV60,1.550686838,rho,NA,0.353440144
ASV17,ASV4,2.777367389,rho,NA,0.353487443
ASV30,AMP1,1.455713309,rho,NA,0.353520325
ASV51,ASV46,3.052642873,rho,NA,0.353570844
ASV73,BIV1,2.111075595,rho,NA,0.353744724
ASV74,ASV31,4.102280631,rho,NA,0.353764121
ASV108,ASV93,7.89399571,rho,NA,0.354015263
ASV43,AMP1,4.389238799,rho,NA,0.354133024
ASV62,ASV11,1.545142699,rho,NA,0.354335621
ASV209,ASV22,15.64650857,rho,NA,0.354336616
ASV37,ASV9,0.852133233,rho,NA,0.354533077
ASV42,ASV21,1.046559251,rho,NA,0.354982469
ASV115,ASV108,7.730397618,rho,NA,0.355148609
ASV139,ASV32,13.33174394,rho,NA,0.355262019
ASV137,ASV84,7.625646421,rho,NA,0.35527755
ASV50,COP3,1.857549451,rho,NA,0.355356015
ASV112,POL16,8.689627635,rho,NA,0.355517641
ASV53,ASV37,5.585885807,rho,NA,0.355792408
GAS6,COP3,6.739846591,rho,NA,0.355797791
ASV24,GAS3,0.940973442,rho,NA,0.35585824
ASV97,ASV41,0.906711342,rho,NA,0.355974119
ASV84,ASV64,4.448595337,rho,NA,0.356035716
ASV46,ASV28,1.540997317,rho,NA,0.356324739
ASV74,ASV20,4.565162711,rho,NA,0.35698242
ASV139,ASV67,12.06328216,rho,NA,0.35710217
ASV48,COP4,6.299149846,rho,NA,0.357119516
ASV134,ASV52,13.72081725,rho,NA,0.357537561
ASV263,ASV67,12.06973904,rho,NA,0.357627588
ASV43,GAS7,6.025397961,rho,NA,0.357810886
ASV105,ASV49,1.491103519,rho,NA,0.357814856
ASV55,ASV54,0.672967806,rho,NA,0.358199716
ASV66,ASV40,5.103492899,rho,NA,0.358479465
ASV51,ASV22,11.8792751,rho,NA,0.358599557
ASV184,ASV25,11.56499369,rho,NA,0.358689046
ASV75,ASV37,1.112429009,rho,NA,0.358956185
ASV167,ASV81,12.68598195,rho,NA,0.358980855
ASV86,ASV22,16.09559408,rho,NA,0.359213199
ASV62,ASV21,0.918765874,rho,NA,0.359223193
ASV82,ASV14,18.16561101,rho,NA,0.359309979
ASV140,ASV85,4.893768307,rho,NA,0.359323357
ASV49,ASV6,1.898060957,rho,NA,0.35945942
ASV115,ASV73,8.02731473,rho,NA,0.359493323
ASV222,ASV88,8.128994715,rho,NA,0.359616434
ASV137,ASV81,11.98918372,rho,NA,0.360083393
ASV100,ASV77,6.076143019,rho,NA,0.360159584
ASV77,ASV52,9.370098735,rho,NA,0.360443444
ASV112,POL1,8.54582754,rho,NA,0.36048383
ASV49,ASV24,0.978498865,rho,NA,0.360660684
ASV93,ASV59,7.554805044,rho,NA,0.360663382
ASV55,ASV50,1.096968715,rho,NA,0.360781823
ASV22,ASV5,9.755081724,rho,NA,0.360903865
ASV41,ASV2,0.938098172,rho,NA,0.36092306
ASV45,ASV23,2.124065057,rho,NA,0.361210338
ASV41,ASV34,0.919240635,rho,NA,0.361247386
ASV85,ASV41,1.634617396,rho,NA,0.361264162
ASV77,POL6,3.273185551,rho,NA,0.361408602
ASV219,ASV80,16.1338436,rho,NA,0.361819871
ASV63,ASV58,1.007792346,rho,NA,0.361975361
ASV105,ASV93,8.149344517,rho,NA,0.362216393
ASV127,ASV76,11.53334239,rho,NA,0.362228172
ASV61,ASV39,2.742320041,rho,NA,0.362479869
ASV37,ASV16,0.569613757,rho,NA,0.362502629
ASV42,ASV26,0.789880586,rho,NA,0.362529749
ASV84,ASV59,1.792898769,rho,NA,0.36255896
ASV99,ASV34,1.847823394,rho,NA,0.362579163
ASV219,COP3,8.971635142,rho,NA,0.36276279
ASV71,ASV70,4.17303836,rho,NA,0.362765127
ASV74,ASV41,3.89711172,rho,NA,0.362825182
ASV94,ASV86,12.75495881,rho,NA,0.363120769
ASV81,ASV56,5.936344065,rho,NA,0.363162916
ASV171,ASV52,12.7919224,rho,NA,0.363167042
ASV30,GAS6,6.32105122,rho,NA,0.363195738
ASV110,ASV43,12.2291361,rho,NA,0.363316352
ASV9,COP3,1.452915915,rho,NA,0.363605687
ASV219,ASV43,11.5100609,rho,NA,0.363627321
ASV39,GAS7,4.577343121,rho,NA,0.363642543
ASV98,ASV68,13.7618147,rho,NA,0.363728647
ASV171,ASV32,13.81958116,rho,NA,0.363915546
ASV108,COP3,1.889215683,rho,NA,0.364495508
ASV46,ASV32,8.29818666,rho,NA,0.364791042
ASV17,COP2,3.650049697,rho,NA,0.3648447
NEM1,GAS9,1.641761147,rho,NA,0.365123826
ASV60,ASV24,1.121875921,rho,NA,0.365263928
ASV81,ISO1,6.790001705,rho,NA,0.365302626
ASV44,ASV41,0.766524889,rho,NA,0.365598524
ASV92,ASV81,13.15566539,rho,NA,0.365706011
ASV219,ASV24,8.591512449,rho,NA,0.365750459
ASV171,ASV81,11.5496472,rho,NA,0.36586089
ASV75,ASV68,8.26452215,rho,NA,0.365885935
ASV93,ASV1,7.467528794,rho,NA,0.366057615
ASV88,ASV9,0.965202894,rho,NA,0.366113602
ASV87,ASV44,1.211913276,rho,NA,0.366153792
ASV55,ASV45,0.519114259,rho,NA,0.366303587
ASV88,ASV42,1.008657264,rho,NA,0.367087126
ASV137,ASV22,15.51208815,rho,NA,0.367134109
ASV54,ASV41,0.888010372,rho,NA,0.367227151
ASV78,GAS1,8.307759911,rho,NA,0.367586743
ASV100,ASV86,10.15790889,rho,NA,0.367590813
ASV99,GAS6,7.026338881,rho,NA,0.367651756
ASV94,ASV79,12.08889006,rho,NA,0.367968965
ASV17,COP3,2.4984418,rho,NA,0.368394078
ASV21,ASV6,2.170820446,rho,NA,0.36895976
ASV27,ISO1,6.586696726,rho,NA,0.369019979
ASV201,ASV59,6.559893477,rho,NA,0.369511382
ASV127,ASV32,12.55441528,rho,NA,0.369604482
ASV33,ASV27,13.61141516,rho,NA,0.370095406
ASV17,COP1,2.491804763,rho,NA,0.370204199
ASV157,ASV52,12.58517427,rho,NA,0.370226043
ASV108,ASV87,1.803606524,rho,NA,0.370669722
ASV127,ASV52,11.50018213,rho,NA,0.370746143
ASV43,ASV39,5.723100312,rho,NA,0.370973929
POL16,POL3,2.157740888,rho,NA,0.371078773
ASV65,ASV57,0.965816755,rho,NA,0.371185642
ASV140,ASV40,4.154669169,rho,NA,0.371407494
ASV90,ASV43,11.54274103,rho,NA,0.371454577
ASV59,BIV1,1.45646007,rho,NA,0.371749782
ASV58,ASV2,1.151333403,rho,NA,0.371805071
ASV29,NEC6,1.138613692,rho,NA,0.371895955
ASV219,ASV64,10.97001171,rho,NA,0.37213425
ASV77,ASV76,9.073457125,rho,NA,0.372462768
ASV51,POL6,3.196153506,rho,NA,0.372551274
ASV108,NEC6,1.331648411,rho,NA,0.372560147
ASV77,ASV17,3.957868707,rho,NA,0.372765352
ASV62,ASV4,1.570765109,rho,NA,0.373090941
ASV134,ASV81,12.21157339,rho,NA,0.373217137
ASV51,ASV32,10.18763561,rho,NA,0.373393369
ASV100,ASV5,3.889456338,rho,NA,0.373439176
ASV67,ISO1,7.70361351,rho,NA,0.373540496
ASV17,ASV6,3.041655122,rho,NA,0.373555094
ASV157,ASV22,14.95131928,rho,NA,0.374036583
ASV76,ASV51,9.030080901,rho,NA,0.374088504
ASV222,BIV1,8.262586932,rho,NA,0.374201921
ASV77,ASV67,8.98936446,rho,NA,0.374710159
ASV40,ASV23,2.30135577,rho,NA,0.374859447
ASV86,ASV78,13.31065378,rho,NA,0.374906902
ASV43,ASV23,5.387112241,rho,NA,0.375076436
